                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     83,                  1.505,                 2.0098,                 1.1747,                 1.0915,                0.67699,                0.65854,                0.70079,                 0.3704,                0.68994,                0.65851,                0.70482,                0.33454,                 1.5447,                 2.1387,                 1.1265,                  1.107,              0.0015941,              0.0015941,              0.0015941
                     84,                 1.5083,                 2.0407,                 1.1848,                 1.1069,                0.66521,                0.65067,                0.68833,                0.36866,                0.67599,                 0.6649,                 0.6978,                0.34237,                 1.5349,                 2.0528,                 1.1432,                  1.101,              0.0015892,              0.0015892,              0.0015892
                     85,                 1.4819,                 1.9964,                 1.1596,                  1.087,                0.65144,                0.67772,                0.68774,                0.36695,                0.65783,                0.67707,                0.69019,                 0.3366,                  1.532,                 2.0494,                 1.1383,                 1.1015,              0.0015842,              0.0015842,              0.0015842
                     86,                 1.4942,                 2.0434,                 1.1873,                 1.0969,                0.66092,                0.66927,                0.69368,                0.36228,                0.67775,                0.68328,                0.71591,                0.35532,                 1.5763,                 2.0063,                 1.1257,                 1.1176,              0.0015793,              0.0015793,              0.0015793
                     87,                 1.4898,                 2.0141,                 1.1741,                 1.0918,                0.67003,                0.65904,                0.70305,                0.37145,                0.68883,                0.66374,                0.71183,                0.34391,                 1.5423,                 2.0633,                 1.1328,                 1.1057,              0.0015743,              0.0015743,              0.0015743
                     88,                 1.5058,                 2.0092,                 1.1746,                 1.0953,                0.68086,                0.65528,                0.69343,                0.37209,                0.69493,                0.66537,                0.70495,                0.34332,                 1.5302,                 2.0588,                  1.137,                 1.1037,              0.0015693,              0.0015693,              0.0015693
                     89,                 1.4996,                 2.0166,                 1.1797,                 1.0914,                0.65654,                0.66114,                0.69046,                 0.3683,                0.67377,                0.67382,                 0.7085,                0.34396,                 1.5431,                 2.0766,                 1.1309,                 1.1015,              0.0015644,              0.0015644,              0.0015644
                     90,                 1.4932,                 2.0424,                 1.1644,                 1.0918,                0.67362,                0.66246,                0.70181,                0.36792,                0.68179,                0.67122,                0.71446,                0.35178,                  1.556,                  2.075,                 1.1404,                 1.1007,              0.0015594,              0.0015594,              0.0015594
                     91,                 1.4871,                 2.0053,                 1.1785,                 1.0875,                0.66884,                0.66374,                0.69201,                 0.3676,                0.67145,                0.66049,                 0.6953,                0.32803,                 1.5394,                 2.1194,                 1.1397,                 1.1031,              0.0015545,              0.0015545,              0.0015545
                     92,                 1.4743,                 1.9896,                 1.1559,                   1.09,                0.67393,                0.65528,                0.69947,                0.37182,                0.68909,                0.66022,                0.70917,                 0.3429,                  1.545,                 2.0134,                 1.1273,                 1.1026,              0.0015496,              0.0015496,              0.0015496
