                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    208,                  1.268,                 1.7109,                0.91551,                 1.0614,                0.70131,                0.68293,                0.72708,                 0.4016,                0.70966,                0.69106,                0.73268,                0.37246,                 1.4744,                  1.974,                 1.0409,                 1.1659,             0.00097535,             0.00097535,             0.00097535
                    209,                 1.2758,                 1.6779,                0.91236,                  1.064,                0.67712,                0.69821,                0.71972,                0.40001,                0.68794,                0.70764,                0.72459,                0.37072,                 1.4812,                 1.9911,                 1.0516,                  1.168,              0.0009704,              0.0009704,              0.0009704
                    210,                 1.2699,                 1.7269,                0.90993,                 1.0656,                0.67884,                0.69626,                0.72344,                0.40084,                0.69053,                 0.7075,                 0.7333,                 0.3728,                 1.4789,                 2.0149,                 1.0482,                 1.1701,             0.00096545,             0.00096545,             0.00096545
                    211,                 1.2814,                 1.7254,                0.92366,                 1.0648,                0.69809,                0.68293,                0.72635,                0.40114,                0.70892,                0.69041,                0.73181,                0.37186,                 1.4795,                 1.9841,                 1.0353,                 1.1662,              0.0009605,              0.0009605,              0.0009605
                    212,                 1.2645,                 1.6891,                0.89796,                 1.0647,                0.70821,                0.68228,                0.72965,                0.40261,                0.71517,                0.69268,                0.73712,                0.37533,                 1.4841,                 1.9725,                  1.037,                 1.1687,             0.00095555,             0.00095555,             0.00095555
                    213,                 1.2881,                 1.7238,                0.92635,                 1.0705,                0.70432,                0.66928,                0.72687,                0.40357,                0.71698,                0.68131,                0.73501,                 0.3763,                 1.4687,                 1.9621,                 1.0439,                 1.1586,              0.0009506,              0.0009506,              0.0009506
                    214,                 1.2751,                 1.6869,                0.91671,                 1.0623,                0.71099,                0.66602,                0.72291,                0.39849,                0.72108,                0.67837,                0.72955,                0.37026,                 1.4727,                 1.9892,                 1.0424,                 1.1665,             0.00094565,             0.00094565,             0.00094565
                    215,                 1.2642,                 1.7096,                0.90199,                 1.0612,                0.69538,                0.68715,                0.72345,                0.40241,                0.70066,                0.69854,                0.72657,                0.36628,                 1.4691,                  1.989,                  1.052,                 1.1674,              0.0009407,              0.0009407,              0.0009407
                    216,                 1.2675,                 1.6902,                0.89903,                 1.0563,                0.68633,                0.70114,                0.72859,                0.40477,                 0.6988,                0.70319,                0.73245,                0.37524,                   1.48,                  1.989,                 1.0327,                 1.1737,             0.00093575,             0.00093575,             0.00093575
                    217,                 1.2776,                 1.7194,                0.91643,                 1.0681,                0.69424,                0.68715,                0.71985,                0.39914,                0.70574,                0.69854,                0.73221,                0.36975,                 1.4826,                 2.0022,                 1.0395,                 1.1769,              0.0009308,              0.0009308,              0.0009308
                    218,                 1.2804,                 1.7195,                0.92517,                 1.0679,                0.69965,                0.68331,                0.72497,                0.40059,                0.71465,                0.69431,                0.73657,                0.37405,                 1.4806,                 1.9503,                 1.0459,                 1.1743,             0.00092585,             0.00092585,             0.00092585
                    219,                 1.2482,                 1.6509,                0.87875,                 1.0556,                0.70246,                0.68791,                0.72454,                0.40007,                 0.7091,                0.69441,                0.72951,                0.36834,                 1.4784,                 2.0204,                 1.0442,                 1.1711,              0.0009209,              0.0009209,              0.0009209
                    220,                  1.252,                 1.6784,                0.89641,                 1.0536,                0.70358,                0.67252,                 0.7182,                 0.3966,                0.71617,                0.68455,                0.72762,                0.37231,                  1.475,                 1.9977,                 1.0466,                 1.1682,             0.00091595,             0.00091595,             0.00091595
                    221,                 1.2806,                 1.7237,                0.90466,                 1.0668,                0.68966,                0.68488,                0.71728,                 0.3964,                0.70425,                 0.6923,                0.72699,                0.37225,                 1.4824,                 1.9878,                 1.0552,                 1.1723,               0.000911,               0.000911,               0.000911
                    222,                 1.2542,                 1.6526,                0.88746,                 1.0512,                0.69055,                0.68618,                0.71836,                 0.3937,                0.70827,                0.68618,                0.72876,                0.37289,                 1.4963,                 1.9719,                 1.0677,                 1.1791,             0.00090605,             0.00090605,             0.00090605
                    223,                 1.2502,                 1.6688,                0.87647,                 1.0584,                0.68781,                0.69569,                0.72549,                 0.3998,                0.69981,                0.69746,                0.73183,                0.37111,                 1.4894,                 1.9875,                 1.0477,                 1.1733,              0.0009011,              0.0009011,              0.0009011
                    224,                 1.2625,                 1.6818,                0.90207,                 1.0592,                0.67735,                0.69821,                0.71879,                0.39782,                0.68272,                0.70374,                0.72629,                 0.3687,                 1.4808,                 1.9778,                 1.0555,                 1.1718,             0.00089615,             0.00089615,             0.00089615
                    225,                  1.262,                   1.67,                0.89478,                 1.0581,                0.70209,                0.67317,                0.71217,                0.39888,                0.71274,                0.67447,                0.71812,                0.36513,                 1.4707,                 2.0004,                 1.0565,                 1.1705,              0.0008912,              0.0008912,              0.0008912
                    226,                 1.2566,                 1.6797,                0.89016,                 1.0569,                 0.6942,                0.68163,                0.71762,                0.39959,                 0.7042,                0.68671,                0.72288,                0.36878,                 1.4729,                 2.0024,                 1.0481,                 1.1698,             0.00088625,             0.00088625,             0.00088625
                    227,                 1.2639,                 1.6922,                0.90068,                 1.0575,                 0.7067,                0.67805,                0.71924,                0.39838,                0.71068,                0.68715,                0.72708,                 0.3754,                 1.4786,                 1.9906,                 1.0456,                 1.1701,              0.0008813,              0.0008813,              0.0008813
                    228,                 1.2641,                  1.682,                0.87521,                  1.055,                0.69398,                 0.6813,                0.71625,                0.39762,                0.70457,                0.68846,                0.72459,                0.36796,                 1.4857,                 1.9852,                 1.0588,                 1.1777,             0.00087635,             0.00087635,             0.00087635
                    229,                 1.2636,                  1.687,                0.89487,                 1.0598,                0.68749,                0.68466,                0.71722,                0.39812,                 0.7058,                0.69281,                0.72777,                0.37817,                 1.4723,                 1.9311,                 1.0569,                 1.1698,              0.0008714,              0.0008714,              0.0008714
                    230,                 1.2585,                 1.6615,                0.87952,                  1.052,                0.69677,                0.68228,                0.71753,                0.39854,                0.70673,                0.69203,                0.72779,                0.37497,                 1.4793,                  1.947,                 1.0531,                 1.1704,             0.00086645,             0.00086645,             0.00086645
                    231,                 1.2632,                 1.6527,                0.88946,                 1.0629,                0.70546,                0.67024,                0.71366,                0.39794,                0.72035,                0.67686,                0.72429,                0.37336,                 1.4738,                 1.9606,                 1.0475,                 1.1695,              0.0008615,              0.0008615,              0.0008615
                    232,                 1.2486,                 1.6553,                0.87821,                 1.0455,                 0.6799,                0.70244,                0.71517,                0.39483,                0.68791,                0.71122,                0.72245,                0.36689,                 1.4851,                 2.0456,                 1.0527,                 1.1769,             0.00085655,             0.00085655,             0.00085655
                    233,                 1.2578,                 1.6651,                0.88641,                 1.0494,                0.68907,                0.69042,                0.71633,                0.39785,                 0.6988,                0.70018,                0.72628,                0.37222,                 1.4803,                 1.9717,                 1.0475,                  1.178,              0.0008516,              0.0008516,              0.0008516
                    234,                 1.2531,                 1.6693,                0.88186,                 1.0492,                0.68705,                0.69254,                0.71423,                0.39545,                0.69738,                0.70295,                0.72829,                0.37001,                   1.48,                 1.9667,                 1.0517,                  1.172,             0.00084665,             0.00084665,             0.00084665
                    235,                 1.2381,                 1.6231,                0.87017,                 1.0438,                0.70127,                 0.6774,                0.71525,                0.39677,                0.71302,                0.68846,                0.72955,                0.37425,                  1.474,                  1.951,                 1.0522,                 1.1705,              0.0008417,              0.0008417,              0.0008417
                    236,                 1.2402,                 1.6525,                0.86848,                  1.052,                0.69645,                0.68098,                0.71057,                0.39177,                0.70142,                0.69203,                0.72232,                0.36739,                 1.4924,                 1.9733,                 1.0583,                 1.1856,             0.00083675,             0.00083675,             0.00083675
                    237,                 1.2346,                 1.6378,                0.87432,                 1.0527,                0.69025,                0.69691,                0.71455,                0.39188,                0.70012,                0.70634,                0.72463,                0.36531,                 1.4841,                 1.9647,                 1.0555,                 1.1746,              0.0008318,              0.0008318,              0.0008318
                    238,                 1.2515,                 1.6533,                0.86779,                 1.0545,                0.70266,                0.68705,                0.71618,                0.39473,                0.71265,                0.69171,                0.72367,                0.36623,                  1.482,                 1.9896,                  1.061,                 1.1789,             0.00082685,             0.00082685,             0.00082685
                    239,                 1.2452,                 1.6547,                0.86877,                 1.0467,                 0.6994,                0.66959,                0.70738,                0.39311,                0.71125,                 0.6735,                 0.7162,                0.36112,                 1.4778,                 1.9581,                 1.0591,                 1.1722,              0.0008219,              0.0008219,              0.0008219
                    240,                 1.2411,                 1.6591,                 0.8694,                 1.0498,                0.68304,                0.69691,                0.71387,                0.39752,                0.69588,                 0.7084,                0.72497,                0.36971,                 1.4844,                 1.9375,                 1.0474,                 1.1739,             0.00081695,             0.00081695,             0.00081695
                    241,                 1.2494,                 1.6586,                0.86926,                 1.0486,                0.66637,                0.70538,                0.71376,                0.39617,                0.68319,                0.71285,                0.72465,                0.36618,                 1.4833,                 1.9638,                 1.0412,                 1.1808,               0.000812,               0.000812,               0.000812
                    242,                 1.2472,                 1.6503,                 0.8718,                  1.059,                0.68676,                0.69528,                0.70925,                0.39444,                0.69738,                0.70862,                0.72265,                0.36903,                 1.4936,                 1.9862,                 1.0561,                 1.1862,             0.00080705,             0.00080705,             0.00080705
                    243,                 1.2399,                 1.6455,                 0.8645,                 1.0483,                0.69552,                0.69138,                 0.7126,                0.39414,                0.70462,                0.70114,                0.72479,                0.36306,                 1.4996,                 2.0164,                 1.0523,                 1.1895,              0.0008021,              0.0008021,              0.0008021
                    244,                 1.2344,                 1.6492,                0.86704,                 1.0456,                0.69486,                0.68724,                0.71666,                0.39598,                0.70453,                0.68228,                0.71882,                0.36058,                 1.4879,                 2.0304,                 1.0601,                 1.1833,             0.00079715,             0.00079715,             0.00079715
                    245,                 1.2361,                 1.6556,                0.86771,                   1.05,                0.69621,                0.68715,                0.71987,                0.39813,                0.71249,                0.68553,                 0.7245,                 0.3649,                 1.4848,                 2.0225,                  1.057,                 1.1806,              0.0007922,              0.0007922,              0.0007922
                    246,                 1.2437,                 1.6915,                0.87832,                 1.0573,                0.68957,                0.68976,                0.71309,                0.39428,                0.69702,                0.69398,                0.72067,                0.36469,                 1.4918,                 1.9746,                 1.0653,                 1.1802,             0.00078725,             0.00078725,             0.00078725
                    247,                 1.2544,                 1.6756,                0.88482,                 1.0514,                0.68623,                0.68943,                0.71094,                0.39552,                0.70062,                 0.6865,                0.71891,                  0.365,                  1.485,                 2.0031,                 1.0621,                 1.1784,              0.0007823,              0.0007823,              0.0007823
                    248,                 1.2354,                 1.6649,                0.86842,                 1.0509,                0.68112,                0.70049,                0.71392,                0.39605,                0.68681,                0.70634,                0.72092,                0.36327,                 1.4959,                 2.0077,                 1.0517,                 1.1899,             0.00077735,             0.00077735,             0.00077735
