                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     81,                 1.3762,                 1.8367,                 1.0792,                 1.1326,                0.68857,                0.64228,                0.70559,                0.38094,                0.70182,                0.65463,                0.71924,                0.35954,                 1.5111,                 1.9386,                 1.0932,                 1.1798,               0.001208,               0.001208,               0.001208
                     82,                 1.3725,                 1.8224,                 1.0622,                 1.1286,                0.67942,                0.65789,                0.69456,                 0.3835,                0.68781,                0.66602,                0.69944,                0.35377,                 1.4917,                 2.0145,                 1.0892,                 1.1795,              0.0011981,              0.0011981,              0.0011981
                     83,                 1.3617,                 1.8002,                  1.083,                 1.1378,                0.67628,                0.65626,                0.70368,                0.37558,                0.69138,                0.66602,                0.71288,                0.36469,                 1.5263,                 1.9027,                 1.1021,                 1.1849,              0.0011882,              0.0011882,              0.0011882
                     84,                 1.3798,                 1.8061,                 1.0782,                 1.1349,                0.68012,                0.65106,                0.69611,                0.38483,                0.69404,                0.66439,                0.70822,                0.36197,                 1.5032,                 1.9374,                 1.1006,                 1.1774,              0.0011783,              0.0011783,              0.0011783
                     85,                 1.3816,                 1.8263,                 1.0973,                  1.133,                0.67609,                0.65106,                0.69245,                0.38005,                0.68211,                0.66829,                0.70055,                 0.3609,                 1.4761,                 1.9762,                  1.104,                 1.1641,              0.0011684,              0.0011684,              0.0011684
                     86,                 1.3721,                 1.8055,                 1.0827,                 1.1381,                0.67244,                0.65892,                 0.6935,                 0.3816,                0.68095,                0.66829,                0.70155,                 0.3537,                 1.4971,                 1.8234,                 1.0879,                 1.1763,              0.0011585,              0.0011585,              0.0011585
                     87,                  1.379,                 1.8392,                 1.0814,                 1.1342,                0.68579,                0.67075,                0.70915,                0.38991,                  0.705,                0.66797,                 0.7197,                0.36641,                 1.4962,                 1.9311,                 1.0662,                 1.1739,              0.0011486,              0.0011486,              0.0011486
                     88,                 1.3636,                 1.8077,                 1.0567,                 1.1284,                0.69545,                0.65463,                 0.7113,                0.38897,                0.69865,                0.67512,                0.72187,                0.37629,                 1.5051,                 1.9977,                 1.0829,                 1.1777,              0.0011387,              0.0011387,              0.0011387
                     89,                 1.3648,                 1.7887,                 1.0844,                 1.1306,                0.69961,                0.65138,                0.70893,                0.38958,                0.70684,                0.65951,                0.71534,                 0.3628,                  1.496,                 1.8585,                 1.0726,                 1.1767,              0.0011288,              0.0011288,              0.0011288
                     90,                 1.3607,                 1.8054,                 1.0816,                 1.1355,                0.70202,                0.63899,                0.70287,                0.37977,                0.71131,                   0.64,                0.70607,                0.35189,                 1.5097,                 1.9021,                 1.0938,                 1.1837,              0.0011189,              0.0011189,              0.0011189
                     91,                 1.3714,                 1.7948,                 1.0723,                 1.1349,                0.67316,                0.64901,                0.70029,                0.37892,                0.67129,                0.68163,                0.71434,                0.36806,                 1.5328,                 1.9695,                 1.0962,                 1.1901,               0.001109,               0.001109,               0.001109
                     92,                 1.3614,                 1.8032,                 1.1032,                  1.134,                  0.677,                0.65659,                0.70417,                0.37943,                 0.6877,                0.66813,                0.71497,                0.36444,                 1.5239,                 1.9232,                 1.0792,                  1.192,              0.0010991,              0.0010991,              0.0010991
                     93,                 1.3601,                 1.8114,                 1.0545,                 1.1348,                0.71748,                0.63154,                0.70812,                0.39172,                0.72905,                0.64491,                0.71587,                0.37119,                 1.5011,                 1.9639,                 1.0648,                 1.1801,              0.0010892,              0.0010892,              0.0010892
                     94,                 1.3602,                 1.7967,                 1.0437,                  1.126,                0.68151,                0.66081,                0.71057,                0.38649,                 0.6937,                0.67317,                0.72025,                0.36616,                 1.5074,                 1.8985,                  1.067,                 1.1799,              0.0010793,              0.0010793,              0.0010793
                     95,                 1.3686,                 1.8103,                 1.0492,                 1.1397,                0.68596,                0.66309,                0.70709,                0.39036,                0.70198,                0.66764,                0.71713,                   0.37,                 1.5054,                 1.9069,                 1.0745,                 1.1839,              0.0010694,              0.0010694,              0.0010694
                     96,                 1.3432,                 1.7927,                 1.0407,                 1.1298,                0.68258,                 0.6722,                0.71298,                0.39371,                0.70038,                0.67837,                0.71913,                0.36372,                 1.4764,                 1.8408,                 1.0643,                 1.1709,              0.0010595,              0.0010595,              0.0010595
                     97,                 1.3481,                 1.7787,                 1.0552,                 1.1293,                0.67445,                 0.6748,                0.70884,                0.39323,                0.68236,                0.69008,                0.71664,                0.37047,                 1.4715,                 1.9263,                 1.0684,                 1.1684,              0.0010496,              0.0010496,              0.0010496
                     98,                 1.3611,                 1.7949,                 1.0486,                 1.1262,                0.67012,                0.66062,                0.71116,                0.39418,                0.68332,                0.67363,                0.71866,                0.36722,                 1.4886,                 1.8726,                 1.0746,                 1.1715,              0.0010397,              0.0010397,              0.0010397
